"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2013","8","Puerto Rico","Food","Salmonella enterica","Mbandaka","Confirmed","Caterer","13","0","13","0","13","macaroni salad;chicken",,"Multiple",,,
"2013","8","Puerto Rico","Food","Salmonella enterica","Mbandaka","Confirmed","Caterer","42","2","42","0","42",,,,,,
"2013","8","Puerto Rico","Food","Salmonella enterica",,"Confirmed","Caterer","10","1","10","0","10","rice;potato salad",,"Multiple",,,
"2013","8","Washington","Food","Salmonella enterica","Enteritidis","Confirmed","Camp","10","0","10","0","10","chicken, cordon bleu",,"Multiple",,,
"2013","9","Pennsylvania","Food","Salmonella enterica","Newport","Confirmed","Correctional/detention facility","4","2","4","0","4",,,,,,
"2013","9","Ohio","Food","Salmonella enterica","Enteritidis","Suspected","Private home/residence","7","1","7","0","7",,,,,,
"2013","9","Ohio","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Restaurant: Sit-down dining","32","8","32","0","32","prime rib and aus jus",,"Multiple",,,
"2013","9","South Carolina","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Sit-down dining","11","1","11","0","11","pork, BBQ","pork","Pork",,,
"2013","9","New Hampshire","Environmental contamination other than food/water","Salmonella enterica","Typhimurium","Confirmed","School/college/university","3","0","3","0","3",,,,,,
"2013","9","Indiana","Indeterminate/unknown","Salmonella enterica","Agona","Confirmed","Other","2","0","1","0","2",,,,,,
"2013","9","Indiana","Indeterminate/unknown","Salmonella enterica","Thompson","Confirmed","Other","6","2","4","0","4",,,,,,
"2013","9","Kentucky","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Sit-down dining","14","6","14","1","14","fajita, beef;chicken","steak;chicken","Multiple",,,
"2013","9","Georgia","Person-to-person","Salmonella enterica","Miami","Confirmed","Child daycare/preschool","6","0","6","0","6",,,,,,
"2013","9","Oregon","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2013","9","Oregon","Person-to-person","Salmonella enterica","Typhimurium","Confirmed","Child daycare/preschool","2","0","2","0","2",,,,,,
"2013","9","Oklahoma","Person-to-person","Salmonella enterica","Enteritidis","Confirmed","Restaurant","15","1","15","0","15",,,,,,
"2013","9","Massachusetts","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed",,"3","1","3","0","3",,,,,,
"2013","9","Massachusetts","Food","Salmonella enterica","Muenster","Confirmed","Festival/fair","13",,"0",,"0","wraps (chicken or falafel) and ham sandwiches",,"Multiple",,,
"2013","9","Arkansas","Food","Salmonella enterica","Javiana","Confirmed","Private home/residence","4","0","4","0","4",,,,,,
"2013","9","Tennessee","Food","Salmonella enterica","Thompson","Confirmed",,"11","0","0","0","11",,,,,,
"2013","9","Georgia","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","6","3","6","0","6",,,,,,
"2013","9","Massachusetts","Food","Salmonella enterica","Braenderup","Confirmed","Festival/fair","4","0","4","0","4","turkey leg","turkey","Turkey",,,
"2013","9","Idaho","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","4","0","3","0","3",,,,,,
"2013","9","Missouri","Food","Salmonella enterica","Muenchen","Confirmed","Private home/residence","14","1","14","0","14","turkey","turkey","Turkey",,,
"2013","9","Illinois","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","23","7","23","0","23","refried beans, unspecified",,"Multiple",,,
"2013","9","Minnesota","Indeterminate/unknown","Salmonella enterica","Saintpaul","Confirmed","Correctional/detention facility","3","1","3","0","3",,,,,,
"2013","9","Wisconsin","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Long-term care/nursing home/assisted living facility","5","1","5","1","5",,,,,,
"2013","9","Indiana","Indeterminate/unknown","Salmonella enterica","Newport","Confirmed","Long-term care/nursing home/assisted living facility","4","0","0","0","0",,,,,,
"2013","10","New Jersey","Food","Salmonella enterica","Oranienburg","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2013","10","Louisiana","Person-to-person","Salmonella enterica","Newport","Confirmed",,"4","1","4","0","4",,,,,,
"2013","10","Kentucky","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Child daycare/preschool","4","0","0","0","4",,,,,,
"2013","10","Massachusetts","Indeterminate/unknown","Salmonella enterica","Javiana","Confirmed",,"2","0","2","0","2",,,,,,
"2013","10","Alaska","Person-to-person","Salmonella enterica","Abony","Confirmed","School/college/university","7","1","6","0","6",,,,,,
"2013","10","Massachusetts","Indeterminate/unknown","Salmonella enterica","Saintpaul","Confirmed",,"5","0","5","0","5",,,,,,
"2013","10","Kansas","Indeterminate/unknown","Salmonella enterica","Newport","Confirmed","Other","3","2","3","0","3",,,,,,
"2013","10","Ohio","Food","Salmonella enterica","Lomalinda","Confirmed","Restaurant: Sit-down dining","2","0","2","0","2","ground beef, hamburger;caesar dressing","ground beef;egg","Multiple",,,
"2013","10","Ohio","Person-to-person","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","4","0","4","0","4",,,,,,
"2013","10","Pennsylvania","Food","Salmonella enterica","Typhimurium","Confirmed","Other","10","5","10","0","10","apple cider, unpasteurized","apple cider, unpasteurized","Fruits",,,
"2013","10","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","2","1","2","0","2",,,,,,
"2013","10","Tennessee","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","3","0","3","0","3","chicken","chicken","Chicken",,,
"2013","10","Ohio","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2013","10","Alabama","Food","Salmonella enterica","Senftenberg","Confirmed","Religious facility","50","3","50","0","50","white beans with ham",,"Multiple",,,
"2013","10","Oklahoma","Food","Salmonella enterica","Typhimurium","Confirmed","Correctional/detention facility","133","11","133","0","133",,,,,,
"2013","10","Nevada","Food","Salmonella enterica","Infantis","Confirmed","Private home/residence;Other","97","6","93","0","97",,,,,,
"2013","10","Arkansas","Person-to-person","Salmonella enterica","Thompson","Suspected","Private home/residence","3","1","1","0","1",,,,,,
"2013","10","Utah","Food","Salmonella enterica","Montevideo","Confirmed","Other","2","0","2","0","2","milk, whole milk unpasteurized","milk, whole milk unpasteurized","Dairy",,,
"2013","11","Alaska","Food","Salmonella enterica","Enteritidis","Confirmed",,"4","0","3","0","4","chicken","chicken","Chicken",,,
"2013","11","Multistate","Food","Salmonella enterica","Stanley","Confirmed","Other","18","4","17","0","18","Cashew cheese, raw",,"N/A",,,
"2013","11","Indiana","Food","Salmonella enterica","Enteritidis","Confirmed","Other","9","1","5","0","5",,,,,,
"2013","11","Colorado","Food","Salmonella enterica","Saintpaul","Confirmed","Private home/residence","11","4","11","0","11","turkey",,"Turkey",,,
"2013","11","Arizona","Food","Salmonella enterica","Heidelberg","Confirmed","Unknown","6","3","6","0","6",,,,,,
"2013","11","Michigan","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","62","2","62","0","62","thai chicken lettuce wrap;salad, unspecified;chicken, grilled","egg","Eggs",,,
"2013","11","Louisiana","Indeterminate/unknown","Salmonella enterica","Braenderup","Confirmed","Child daycare/preschool","2","0","2","0","2",,,,,,
"2013","11","Virginia","Food","Salmonella enterica","Typhimurium","Confirmed","Other","3","2","3","0","3",,,,,,
"2013","11","Massachusetts","Indeterminate/unknown","Salmonella enterica","Subspecies I","Confirmed",,"5","1","4","0","4",,,,,,
"2013","11","Massachusetts","Indeterminate/unknown","Salmonella enterica","Heidelberg","Confirmed",,"2","2","2","0","2",,,,,,
"2013","11","Ohio","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","2","1","2","0","2","stuffing/dressing",,"Multiple",,,
"2013","11","Tennessee","Person-to-person","Salmonella enterica","Infantis","Confirmed",,"2","1","1","0","2",,,,,,
"2013","11","Tennessee","Food","Salmonella enterica","Heidelberg","Confirmed","Correctional/detention facility","24","3",,"0",,"chicken","chicken","Chicken",,,
"2013","11","Missouri","Food","Salmonella enterica","Heidelberg","Confirmed","Private home/residence","7","3","7","0","7","chicken mole","chicken","Chicken",,,
"2013","11","Wisconsin","Food","Salmonella enterica","Ohio","Suspected","Grocery store/bakery/deli/convenience store","2","1","2","0","2",,,,,,
"2013","11","Multistate","Food","Salmonella enterica","Javiana","Confirmed",,"33","6","23","0","23","fish, tilapia",,"Fish",,,
"2013","11","Wisconsin","Indeterminate/unknown","Salmonella enterica","Enteritidis","Confirmed","Long-term care/nursing home/assisted living facility","2","0","2","0","2",,,,,,
"2013","12","Kentucky","Animal contact","Salmonella enterica","Telelkebir","Confirmed","Private home/residence","3","0","3","0","3",,,,,,"Lizard"
"2013","12","New York","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2013","12","Oregon","Indeterminate/unknown","Salmonella enterica","Overschie","Confirmed","Other","2","1","2","0","2",,,,,,
"2013","12","Ohio","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","2","2","2","0","2","steak",,"Beef",,,
"2013","12","Pennsylvania","Person-to-person","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","2","0","2","0","2",,,,,,
"2013","12","New York","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Sit-down dining","43","1","43","0","43","Pork Kidney and Chicken dish;Beef Lung in Chili Sauce;Fish Hot Pot",,"Multiple",,,
"2013","12","Louisiana","Person-to-person","Salmonella enterica","Muenchen","Confirmed",,"3","0","3","0","3",,,,,,
"2013","12","Utah","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3","alfalfa sprouts","alfalfa sprouts","Sprouts",,,
"2013","12","Ohio","Animal contact","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","2","0","2","0","2",,,,,,"Turtle"
"2013","12","Puerto Rico","Indeterminate/unknown","Salmonella enterica","Group B","Suspected",,"2","1","2","0","2",,,,,,
"2013","12","Indiana","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","3","1","3","0","3",,,,,,
"2013","12","Colorado","Animal contact","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","6","0","6","0","6",,,,,,"Mouse or rat"
"2013","12","Wisconsin","Indeterminate/unknown","Salmonella enterica","I 4,[5],12:i:-","Confirmed","School/college/university","3","0","3","0","3",,,,,,
"2014","1","Multistate","Animal contact","Salmonella enterica","Muenchen","Confirmed","Private home/residence","22","3","22","0","22",,,,,,"Reptile (type unspecified)"
"2014","1","Ohio","Indeterminate/unknown","Salmonella enterica","Enteritidis","Suspected","Restaurant","2","0","2","0","2",,,,,,
"2014","1","Minnesota","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","36","2","36","0","36","rolls",,"Multiple",,,
"2014","1","Massachusetts","Indeterminate/unknown","Salmonella enterica","Stanley","Confirmed","Hospital","3","0","3","0","3",,,,,,
"2014","1","Massachusetts","Food","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","20","0","2","0","2","chicken, casserole","chicken","Chicken",,,
"2014","1","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","School/college/university","8","3","4","0","7",,,,,,
"2014","1","Indiana","Person-to-person","Salmonella enterica","Typhimurium","Confirmed",,"3","2","3","0","3",,,,,,
"2014","1","Massachusetts","Food","Salmonella enterica","Schwarzengrund","Confirmed","Private home/residence","4",,,"0","4",,,,,,
"2014","1","Multistate","Animal contact","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","41","6","37","0","37",,,,,,"Snake"
"2014","1","Multistate","Food","Salmonella enterica","Braenderup","Confirmed","Private home/residence","6","1","5","0","6","Nut Butter (Almond and Peanut)",,"Nuts-seeds",,,
"2014","1","California","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Sit-down dining","4","1","4","0","4",,,,,,
"2014","2","New Jersey","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","6","4","6","0","6",,,,,,
"2014","2","Ohio","Food","Salmonella enterica","Oranienburg","Suspected","Restaurant: Sit-down dining","4","0","4","0","4","chicken",,"Chicken",,,
"2014","2","Connecticut","Food","Salmonella enterica","Infantis","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","10","5","10","0","10","pork","pork","Pork",,,
"2014","2","Alaska","Food","Salmonella enterica","Stanley","Confirmed","Restaurant: Other","3","0","3","0","3","goat","goat","Other Meat",,,
"2014","2","Texas","Food","Salmonella enterica","Enteritidis","Confirmed","Caterer","21","1","21","0","21","chicken dishes",,"Multiple",,,
"2014","2","Arizona","Food","Salmonella enterica","Agona","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","9","2","9","0","9",,,,,,
"2014","2","South Carolina","Food","Salmonella enterica","Typhimurium","Confirmed","Caterer","7","2","7","0","7",,,,,,
"2014","2","Oregon","Animal contact","Salmonella enterica","Typhimurium","Confirmed",,"2","0","2","0","2",,,,,,
"2014","3","Utah","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","12","1","12","0","12",,,,,,
"2014","3","Ohio","Person-to-person","Salmonella enterica","Typhimurium","Confirmed","Long-term care/nursing home/assisted living facility","3","0","3","2","3",,,,,,
"2014","3","Utah","Person-to-person","Salmonella enterica","Virchow","Confirmed","Child daycare/preschool","2","2","2","0","2",,,,,,
"2014","3","Wisconsin","Indeterminate/unknown","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Long-term care/nursing home/assisted living facility","4","1","4","0","4",,,,,,
"2014","3","Utah","Animal contact","Salmonella enterica","Hadar","Confirmed","Private home/residence","4","1","4","0","4",,,,,,"Poultry"
"2014","3","Kentucky","Indeterminate/unknown","Salmonella enterica","Enteritidis","Confirmed","Restaurant","34","10","29","0","29",,,,,,
"2014","3","Multistate","Animal contact","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","19","3","12","0","12",,,,,,"Poultry"
"2014","3","Colorado","Animal contact","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","7","2","6","0","6",,,,,,"Poultry"
"2014","3","New Jersey","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","5","4","5","0","5","mangu",,"Multiple",,,
"2014","3","Illinois","Food","Salmonella enterica",,"Confirmed","Restaurant: Sit-down dining","3","0","0","0","3",,,,,,
"2014","3","Pennsylvania","Person-to-person","Salmonella enterica",,"Suspected","Private home/residence","2","0","2","0","2",,,,,,
"2014","4","New Hampshire","Animal contact","Salmonella enterica","Enteritidis","Confirmed","Other;Private home/residence","9","1","8","0","8",,,,,,"Poultry"
"2014","4","Multistate","Food","Salmonella enterica","Baildon","Confirmed","Private home/residence","20","6","17","0",,"cantaloupe",,"Fruits",,,
"2014","4","Utah","Indeterminate/unknown","Salmonella enterica","Enteritidis","Confirmed","Hospital","2","2","2","0","0",,,,,,
"2014","4","California","Food","Salmonella enterica","Agona","Confirmed","Private home/residence;Grocery store/bakery/deli/convenience store","5","0","5","0","5","pork",,"Pork",,,
"2014","4","Pennsylvania","Person-to-person","Salmonella enterica",,"Suspected","Private home/residence","3","0","3","0","3",,,,,,
"2014","4","Idaho","Food","Salmonella enterica","Alachua","Confirmed","Private home/residence","2","1","2","0","2",,,,,,
"2014","4","New York","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","4","1","4","0","4","Crab Legs",,"Crustaceans",,,
