State,Week Ending Date,Year,WeekOfYear,WeekIndex,Cases,Total ICU Patients Hospitalized with Influenza,Total Influenza Admissions,Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75 plus years",Number of Inpatient Beds,Number of ICU Beds,Number of Inpatient Beds Occupied,Number of ICU Beds Occupied,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by Influenza Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by Influenza Patients,Vax_Coverage_Pct,Outbreak,Cases_lag_1w,Cases_lag_2w,Cases_lag_4w,Cases_lag_8w,Percent Inpatient Beds Occupied by Influenza Patients_lag_1w,Percent Inpatient Beds Occupied by Influenza Patients_lag_2w,Percent Inpatient Beds Occupied by Influenza Patients_lag_4w,Percent Inpatient Beds Occupied by Influenza Patients_lag_8w
NM,2020-12-19,2020,51,19,4.0,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3872.0,704.0,2878.0,552.0,0.74,0.0,0.78,0.0,36.36390243902439,0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
NM,2020-12-26,2020,52,20,1.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3905.0,680.0,2719.0,529.0,0.7,0.0,0.78,0.0,36.36390243902439,0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
NM,2021-01-02,2021,53,21,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3878.0,635.0,2766.0,504.0,0.71,0.0,0.79,0.0,37.093258426966294,0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
NM,2021-01-09,2021,1,22,2.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3875.0,638.0,2853.0,469.0,0.74,0.0,0.74,0.0,37.093258426966294,0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0
NM,2021-01-16,2021,2,23,4.0,3.0,3.0,1.0,2.5,1.0,1.0,1.0,3852.0,607.0,2861.0,466.0,0.74,0.0,0.77,0.0,37.093258426966294,0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
NM,2021-01-23,2021,3,24,3.0,2.0,10.0,1.0,2.5,1.0,1.0,1.0,3818.0,634.0,2803.0,480.0,0.73,0.0,0.76,0.0,37.093258426966294,0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
NM,2021-01-30,2021,4,25,1.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3814.0,634.0,2821.0,478.0,0.74,0.0,0.75,0.0,37.093258426966294,0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-02-06,2021,5,26,1.0,0.0,4.0,1.0,2.5,1.0,1.0,1.0,3808.0,624.0,2754.0,480.0,0.72,0.0,0.77,0.0,37.093258426966294,0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
NM,2021-02-13,2021,6,27,3.0,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3813.0,619.0,2718.0,469.0,0.71,0.0,0.76,0.0,37.093258426966294,0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0
NM,2021-02-20,2021,7,28,2.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,3799.0,620.0,2641.0,453.0,0.7,0.0,0.73,0.0,37.093258426966294,0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
NM,2021-02-27,2021,8,29,1.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3850.0,619.0,2667.0,455.0,0.69,0.0,0.74,0.0,37.093258426966294,0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-03-06,2021,9,30,1.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3822.0,617.0,2635.0,455.0,0.69,0.0,0.74,0.0,37.093258426966294,0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
NM,2021-03-13,2021,10,31,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3810.0,610.0,2606.0,443.0,0.68,0.0,0.73,0.0,37.093258426966294,0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0
NM,2021-03-20,2021,11,32,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3820.0,605.0,2595.0,420.0,0.68,0.0,0.69,0.0,37.093258426966294,0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
NM,2021-03-27,2021,12,33,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3817.0,605.0,2609.0,421.0,0.68,0.0,0.7,0.0,37.093258426966294,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-04-03,2021,13,34,1.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3825.0,573.0,2579.0,425.0,0.67,0.0,0.74,0.0,37.093258426966294,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-04-10,2021,14,35,0.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3836.0,564.0,2568.0,413.0,0.67,0.0,0.73,0.0,37.093258426966294,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
NM,2021-04-17,2021,15,36,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3811.0,567.0,2632.0,413.0,0.69,0.0,0.73,0.0,37.093258426966294,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
NM,2021-04-24,2021,16,37,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3816.0,574.0,2604.0,414.0,0.68,0.0,0.72,0.0,37.093258426966294,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-05-01,2021,17,38,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3637.0,539.0,2530.0,382.0,0.7,0.0,0.71,0.0,37.093258426966294,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-05-08,2021,18,39,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3817.0,601.0,2617.0,426.0,0.69,0.0,0.71,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-05-15,2021,19,40,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3855.0,600.0,2584.0,426.0,0.67,0.0,0.71,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-05-22,2021,20,41,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3869.0,605.0,2628.0,449.0,0.68,0.0,0.74,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-05-29,2021,21,42,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3816.0,602.0,2616.0,429.0,0.69,0.0,0.71,0.0,37.093258426966294,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-06-05,2021,22,43,2.0,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3784.0,602.0,2612.0,430.0,0.69,0.0,0.71,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-06-12,2021,23,44,1.0,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3803.0,606.0,2663.0,433.0,0.7,0.0,0.72,0.0,37.093258426966294,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-06-19,2021,24,45,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3805.0,601.0,2657.0,423.0,0.7,0.0,0.7,0.0,37.093258426966294,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-06-26,2021,25,46,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,3798.0,601.0,2664.0,412.0,0.7,0.0,0.69,0.0,37.093258426966294,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-07-03,2021,26,47,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3786.0,593.0,2596.0,409.0,0.69,0.0,0.69,0.0,37.093258426966294,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NM,2021-07-10,2021,27,48,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3792.0,598.0,2646.0,403.0,0.7,0.0,0.67,0.0,37.093258426966294,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-07-17,2021,28,49,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3809.0,599.0,2629.0,399.0,0.69,0.0,0.67,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-07-24,2021,29,50,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3838.0,597.0,2664.0,429.0,0.69,0.0,0.72,0.0,37.093258426966294,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-07-31,2021,30,51,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3831.0,600.0,2693.0,439.0,0.7,0.0,0.73,0.0,37.093258426966294,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NM,2021-08-07,2021,31,52,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3818.0,606.0,2711.0,438.0,0.71,0.0,0.72,0.0,37.093258426966294,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-08-14,2021,32,53,1.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3786.0,603.0,2771.0,465.0,0.73,0.0,0.77,0.0,37.093258426966294,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-08-21,2021,33,54,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3763.0,613.0,2778.0,479.0,0.74,0.0,0.78,0.0,37.093258426966294,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-08-28,2021,34,55,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3753.0,610.0,2768.0,483.0,0.74,0.0,0.79,0.0,37.093258426966294,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-09-04,2021,35,56,1.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3760.0,604.0,2791.0,494.0,0.74,0.0,0.82,0.0,37.093258426966294,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-09-11,2021,36,57,1.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3786.0,607.0,2803.0,500.0,0.74,0.0,0.82,0.0,37.093258426966294,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-09-18,2021,37,58,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3786.0,607.0,2782.0,481.0,0.73,0.0,0.79,0.0,37.093258426966294,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-09-25,2021,38,59,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3782.0,611.0,2793.0,489.0,0.74,0.0,0.8,0.0,37.093258426966294,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-10-02,2021,39,60,0.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3781.0,611.0,2860.0,500.0,0.76,0.0,0.82,0.0,37.093258426966294,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-10-09,2021,40,61,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3787.0,614.0,2903.0,506.0,0.77,0.0,0.82,0.0,37.093258426966294,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NM,2021-10-16,2021,41,62,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3786.0,608.0,2841.0,503.0,0.75,0.0,0.83,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-10-23,2021,42,63,0.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3793.0,610.0,2848.0,512.0,0.75,0.0,0.84,0.0,37.093258426966294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-10-30,2021,43,64,1.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3783.0,613.0,2877.0,523.0,0.76,0.0,0.85,0.0,37.093258426966294,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-11-06,2021,44,65,1.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3773.0,615.0,2893.0,496.0,0.77,0.0,0.81,0.0,37.093258426966294,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2021-11-13,2021,45,66,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3762.0,616.0,2920.0,501.0,0.78,0.0,0.81,0.0,37.093258426966294,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-11-20,2021,46,67,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3738.0,616.0,2951.0,521.0,0.79,0.0,0.85,0.0,37.093258426966294,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-11-27,2021,47,68,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3755.0,624.0,2916.0,523.0,0.78,0.0,0.84,0.0,37.093258426966294,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-12-04,2021,48,69,2.0,0.0,4.0,1.0,2.5,1.0,1.0,1.0,3793.0,634.0,3028.0,547.0,0.8,0.0,0.86,0.0,37.093258426966294,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2021-12-11,2021,49,70,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3816.0,647.0,3061.0,539.0,0.8,0.0,0.83,0.0,37.093258426966294,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-12-18,2021,50,71,2.0,0.0,6.0,1.0,2.5,1.0,1.0,1.0,3815.0,638.0,3016.0,534.0,0.79,0.0,0.84,0.0,37.093258426966294,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2021-12-25,2021,51,72,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,3816.0,630.0,2900.0,525.0,0.76,0.0,0.83,0.0,37.093258426966294,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NM,2022-01-01,2022,52,73,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3809.0,627.0,2845.0,512.0,0.75,0.0,0.82,0.0,35.58245614035088,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
NM,2022-01-08,2022,1,74,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3811.0,622.0,2969.0,524.0,0.78,0.0,0.84,0.0,35.58245614035088,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2022-01-15,2022,2,75,2.0,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3815.0,613.0,2986.0,507.0,0.78,0.0,0.83,0.0,35.58245614035088,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
NM,2022-01-22,2022,3,76,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3813.0,619.0,2972.0,493.0,0.78,0.0,0.8,0.0,35.58245614035088,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2022-01-29,2022,4,77,3.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,3782.0,623.0,2969.0,504.0,0.78,0.0,0.81,0.0,35.58245614035088,0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
NM,2022-02-05,2022,5,78,11.0,4.0,11.0,1.0,2.5,1.0,1.0,1.0,3759.0,611.0,2956.0,491.0,0.79,0.0,0.8,0.01,35.58245614035088,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NM,2022-02-12,2022,6,79,5.0,3.0,4.0,1.0,2.5,1.0,1.0,1.0,3808.0,624.0,2947.0,488.0,0.77,0.0,0.78,0.0,35.58245614035088,0,11.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
NM,2022-02-19,2022,7,80,4.0,2.0,6.0,1.0,2.5,1.0,1.0,1.0,3792.0,623.0,2914.0,480.0,0.77,0.0,0.77,0.0,35.58245614035088,0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,2022-02-26,2022,8,81,5.0,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3752.0,615.0,2875.0,473.0,0.77,0.0,0.77,0.0,35.58245614035088,0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0
NM,2022-03-05,2022,9,82,3.0,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3692.0,620.0,2814.0,457.0,0.76,0.0,0.74,0.0,35.58245614035088,0,5.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0
NM,2022-03-12,2022,10,83,7.0,1.0,6.0,1.0,2.5,1.0,1.0,1.0,3685.0,620.0,2690.0,426.0,0.73,0.0,0.69,0.0,35.58245614035088,0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0
NM,2022-03-19,2022,11,84,9.0,1.0,15.0,1.0,2.5,1.0,1.0,1.0,3702.0,612.0,2673.0,412.0,0.72,0.0,0.67,0.0,35.58245614035088,0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
NM,2022-03-26,2022,12,85,16.0,2.0,36.0,1.0,2.5,1.0,1.0,1.0,3710.0,612.0,2740.0,434.0,0.74,0.0,0.71,0.0,35.58245614035088,0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0
NM,2022-04-02,2022,13,86,18.0,3.0,39.0,1.0,2.5,1.0,1.0,1.0,3714.0,623.0,2656.0,451.0,0.71,0.0,0.72,0.01,35.58245614035088,0,16.0,9.0,3.0,11.0,0.0,0.0,0.0,0.0
NM,2022-04-09,2022,14,87,23.0,5.0,43.0,1.0,2.5,1.0,1.0,1.0,3720.0,612.0,2646.0,436.0,0.71,0.01,0.71,0.01,35.58245614035088,0,18.0,16.0,7.0,5.0,0.0,0.0,0.0,0.0
NM,2022-04-16,2022,15,88,17.0,4.0,28.0,1.0,2.5,1.0,1.0,1.0,3736.0,618.0,2703.0,459.0,0.72,0.0,0.74,0.01,35.58245614035088,0,23.0,18.0,9.0,4.0,0.01,0.0,0.0,0.0
NM,2022-04-23,2022,16,89,18.0,4.0,43.0,1.0,2.5,1.0,1.0,1.0,3727.0,624.0,2679.0,450.0,0.72,0.0,0.72,0.01,35.58245614035088,0,17.0,23.0,16.0,5.0,0.0,0.01,0.0,0.0
NM,2022-04-30,2022,17,90,31.0,7.0,51.0,1.0,2.5,1.0,1.0,1.0,3716.0,621.0,2681.0,457.0,0.72,0.01,0.74,0.01,35.58245614035088,0,18.0,17.0,18.0,3.0,0.0,0.0,0.0,0.0
NM,2022-05-07,2022,18,91,33.0,7.0,70.0,1.0,2.5,1.0,1.0,1.0,3692.0,607.0,2608.0,430.0,0.71,0.01,0.71,0.01,35.58245614035088,0,31.0,18.0,23.0,7.0,0.01,0.0,0.01,0.0
NM,2022-05-14,2022,19,92,25.0,7.0,37.0,1.0,2.5,1.0,1.0,1.0,3695.0,612.0,2616.0,431.0,0.71,0.01,0.7,0.01,35.58245614035088,0,33.0,31.0,17.0,9.0,0.01,0.01,0.0,0.0
NM,2022-05-21,2022,20,93,35.0,6.0,64.0,1.0,2.5,1.0,1.0,1.0,3691.0,614.0,2625.0,433.0,0.71,0.01,0.7,0.01,35.58245614035088,0,25.0,33.0,18.0,16.0,0.01,0.01,0.0,0.0
NM,2022-05-28,2022,21,94,36.0,6.0,51.0,1.0,2.5,1.0,1.0,1.0,3706.0,618.0,2649.0,430.0,0.71,0.01,0.7,0.01,35.58245614035088,0,35.0,25.0,31.0,18.0,0.01,0.01,0.01,0.0
NM,2022-06-04,2022,22,95,35.0,6.0,55.0,1.0,2.5,1.0,1.0,1.0,3700.0,610.0,2623.0,444.0,0.71,0.01,0.73,0.01,35.58245614035088,0,36.0,35.0,33.0,23.0,0.01,0.01,0.01,0.01
NM,2022-06-11,2022,23,96,33.0,9.0,31.0,1.0,2.5,1.0,1.0,1.0,3667.0,602.0,2666.0,460.0,0.73,0.01,0.76,0.02,35.58245614035088,0,35.0,36.0,25.0,17.0,0.01,0.01,0.01,0.0
NM,2022-06-18,2022,24,97,23.0,8.0,16.0,1.0,2.5,1.0,1.0,1.0,3639.0,602.0,2655.0,436.0,0.73,0.01,0.72,0.01,35.58245614035088,0,33.0,35.0,35.0,18.0,0.01,0.01,0.01,0.0
NM,2022-06-25,2022,25,98,11.0,5.0,6.0,1.0,2.5,1.0,1.0,1.0,3642.0,605.0,2594.0,430.0,0.71,0.0,0.71,0.01,35.58245614035088,0,23.0,33.0,36.0,31.0,0.01,0.01,0.01,0.01
NM,2022-07-02,2022,26,99,11.0,5.0,12.0,1.0,2.5,1.0,1.0,1.0,3656.0,604.0,2600.0,423.0,0.71,0.0,0.7,0.01,35.58245614035088,0,11.0,23.0,35.0,33.0,0.0,0.01,0.01,0.01
NM,2022-07-09,2022,27,100,7.0,3.0,0.0,1.0,2.5,1.0,1.0,1.0,3617.0,600.0,2583.0,433.0,0.71,0.0,0.72,0.01,35.58245614035088,0,11.0,11.0,33.0,25.0,0.0,0.0,0.01,0.01
NM,2022-07-16,2022,28,101,7.0,3.0,5.0,1.0,2.5,1.0,1.0,1.0,3646.0,604.0,2666.0,433.0,0.73,0.0,0.72,0.01,35.58245614035088,0,7.0,11.0,23.0,35.0,0.0,0.0,0.01,0.01
NM,2022-07-23,2022,29,102,6.0,2.0,4.0,1.0,2.5,1.0,1.0,1.0,3643.0,603.0,2651.0,437.0,0.73,0.0,0.72,0.0,35.58245614035088,0,7.0,7.0,11.0,36.0,0.0,0.0,0.0,0.01
NM,2022-07-30,2022,30,103,5.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,3641.0,605.0,2648.0,436.0,0.73,0.0,0.72,0.0,35.58245614035088,0,6.0,7.0,11.0,35.0,0.0,0.0,0.0,0.01
NM,2022-08-06,2022,31,104,5.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,3630.0,606.0,2609.0,427.0,0.72,0.0,0.71,0.0,35.58245614035088,0,5.0,6.0,7.0,33.0,0.0,0.0,0.0,0.01
NM,2022-08-13,2022,32,105,7.0,2.0,10.0,1.0,2.5,1.0,1.0,1.0,3627.0,604.0,2626.0,415.0,0.72,0.0,0.69,0.0,35.58245614035088,0,5.0,5.0,7.0,23.0,0.0,0.0,0.0,0.01
NM,2022-08-20,2022,33,106,7.0,3.0,6.0,1.0,2.5,1.0,1.0,1.0,3638.0,603.0,2628.0,428.0,0.72,0.0,0.71,0.0,35.58245614035088,0,7.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0
NM,2022-08-27,2022,34,107,5.0,3.0,6.0,1.0,2.5,1.0,1.0,1.0,3632.0,605.0,2642.0,434.0,0.73,0.0,0.72,0.0,35.58245614035088,0,7.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0
NM,2022-09-03,2022,35,108,14.0,4.0,17.0,1.0,2.5,1.0,1.0,1.0,3619.0,605.0,2749.0,440.0,0.76,0.0,0.73,0.01,35.58245614035088,0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0
NM,2022-09-10,2022,36,109,15.0,6.0,11.0,1.0,2.5,1.0,1.0,1.0,3589.0,603.0,2677.0,423.0,0.75,0.0,0.7,0.01,35.58245614035088,0,14.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0
NM,2022-09-17,2022,37,110,10.0,3.0,4.0,1.0,2.5,1.0,1.0,1.0,3587.0,608.0,2645.0,430.0,0.74,0.0,0.71,0.0,35.58245614035088,0,15.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0
NM,2022-09-24,2022,38,111,10.0,3.0,6.0,1.0,2.5,1.0,1.0,1.0,3627.0,608.0,2642.0,439.0,0.73,0.0,0.72,0.01,35.58245614035088,0,10.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0
NM,2022-10-01,2022,39,112,13.0,6.0,14.0,1.0,2.5,1.0,1.0,1.0,3601.0,609.0,2573.0,423.0,0.71,0.0,0.69,0.01,35.58245614035088,0,10.0,10.0,14.0,5.0,0.0,0.0,0.0,0.0
NM,2022-10-08,2022,40,113,15.0,5.0,25.0,1.0,2.5,1.0,1.0,1.0,3626.0,612.0,2564.0,424.0,0.71,0.0,0.69,0.01,35.58245614035088,0,13.0,10.0,15.0,7.0,0.0,0.0,0.0,0.0
NM,2022-10-15,2022,41,114,15.0,7.0,24.0,1.0,2.5,1.0,1.0,1.0,3633.0,607.0,2585.0,430.0,0.71,0.0,0.71,0.01,35.58245614035088,0,15.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0
NM,2022-10-22,2022,42,115,14.0,5.0,26.0,1.0,2.5,1.0,1.0,1.0,3620.0,614.0,2682.0,457.0,0.74,0.0,0.74,0.01,35.58245614035088,0,15.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0
NM,2022-10-29,2022,43,116,27.0,10.0,53.0,1.0,2.5,1.0,1.0,1.0,3627.0,613.0,2703.0,456.0,0.74,0.01,0.75,0.02,35.58245614035088,0,14.0,15.0,13.0,14.0,0.0,0.0,0.0,0.0
NM,2022-11-05,2022,44,117,41.0,13.0,90.0,1.0,2.5,1.0,1.0,1.0,3625.0,614.0,2721.0,456.0,0.75,0.01,0.74,0.02,35.58245614035088,0,27.0,14.0,15.0,15.0,0.01,0.0,0.0,0.0
NM,2022-11-12,2022,45,118,69.0,20.0,149.0,1.0,2.5,1.0,1.0,1.0,3629.0,612.0,2820.0,476.0,0.78,0.02,0.78,0.03,35.58245614035088,1,41.0,27.0,15.0,10.0,0.01,0.01,0.0,0.0
NM,2022-11-19,2022,46,119,93.0,23.0,163.0,1.0,2.5,1.0,1.0,1.0,3611.0,615.0,2864.0,482.0,0.79,0.03,0.78,0.04,35.58245614035088,1,69.0,41.0,14.0,10.0,0.02,0.01,0.0,0.0
NM,2022-11-26,2022,47,120,118.0,24.0,176.0,1.0,2.5,1.0,1.0,1.0,3565.0,618.0,2801.0,476.0,0.79,0.03,0.77,0.04,35.58245614035088,1,93.0,69.0,27.0,13.0,0.03,0.02,0.01,0.0
NM,2022-12-03,2022,48,121,168.0,29.0,357.0,1.0,2.5,1.0,1.0,1.0,3578.0,614.0,2900.0,474.0,0.81,0.05,0.77,0.05,35.58245614035088,1,118.0,93.0,41.0,15.0,0.03,0.03,0.01,0.0
NM,2022-12-10,2022,49,122,209.0,43.0,409.0,1.0,2.5,1.0,1.0,1.0,3581.0,612.0,2949.0,486.0,0.82,0.06,0.79,0.07,35.58245614035088,1,168.0,118.0,69.0,15.0,0.05,0.03,0.02,0.0
NM,2022-12-17,2022,50,123,216.0,46.0,342.0,1.0,2.5,1.0,1.0,1.0,3608.0,607.0,2809.0,450.0,0.78,0.06,0.74,0.08,35.58245614035088,1,209.0,168.0,93.0,14.0,0.06,0.05,0.03,0.0
NM,2022-12-24,2022,51,124,241.0,49.0,361.0,1.0,2.5,1.0,1.0,1.0,3753.0,608.0,2757.0,444.0,0.73,0.06,0.73,0.08,35.58245614035088,1,216.0,209.0,118.0,27.0,0.06,0.06,0.03,0.01
NM,2022-12-31,2022,52,125,175.0,38.0,286.0,1.0,2.5,1.0,1.0,1.0,3720.0,608.0,2619.0,433.0,0.7,0.05,0.71,0.06,35.58245614035088,1,241.0,216.0,168.0,41.0,0.06,0.06,0.05,0.01
NV,2020-10-03,2020,40,8,0.0,0.0,0.0,0.0,1.5,3.0,2.0,2.5,10053.0,1676.0,7114.0,1173.0,0.71,0.0,0.7,0.0,33.15589743589744,0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0
