"Week Ending Date","State","Observed Number","Upper Bound Threshold","Exceeds Threshold","Average Expected Count","Excess Estimate","Total Excess Estimate","Percent Excess Estimate","Year","Type","Outcome","Suppress","Note"
"2023-07-08","Tennessee","1,411","1,615","false","1,527","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-07-15","Tennessee","1,508","1,611","false","1,526","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-07-22","Tennessee","1,478","1,606","false","1,521","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-07-29","Tennessee","1,501","1,603","false","1,519","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-08-05","Tennessee","1,448","1,610","false","1,524","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-08-12","Tennessee","1,479","1,608","false","1,523","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-08-19","Tennessee","1,477","1,609","false","1,524","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-08-26","Tennessee","1,534","1,605","false","1,521","13","7,882","0.8546801392","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-09-02","Tennessee","1,482","1,609","false","1,521","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-09-09","Tennessee","1,530","1,610","false","1,525","5","7,882","0.32782460398","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-09-16","Tennessee","1,390","1,614","false","1,530","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2017-01-07","Texas","4,027","4,295","false","4,084","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-01-14","Texas","4,289","4,303","false","4,106","183","33,158","4.45692839658","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-01-21","Texas","4,066","4,316","false","4,122","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-01-28","Texas","4,070","4,321","false","4,127","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-02-04","Texas","4,089","4,324","false","4,126","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-02-11","Texas","4,188","4,308","false","4,111","77","33,158","1.87309549992","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-02-18","Texas","4,110","4,287","false","4,085","25","33,158","0.61193571953","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-02-25","Texas","4,157","4,250","false","4,050","107","33,158","2.64220385707","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-03-04","Texas","4,087","4,253","false","4,035","52","33,158","1.28862188713","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-03-11","Texas","4,158","4,224","false","4,008","150","33,158","3.74289846865","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-03-18","Texas","3,953","4,203","false","3,981","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-03-25","Texas","3,937","4,175","false","3,957","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-04-01","Texas","3,955","4,157","false","3,933","22","33,158","0.55930652383","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-04-08","Texas","3,767","4,122","false","3,909","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-04-15","Texas","3,752","4,097","false","3,883","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-04-22","Texas","3,698","4,065","false","3,854","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-04-29","Texas","3,810","4,031","false","3,831","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-05-06","Texas","3,734","4,007","false","3,814","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-05-13","Texas","3,716","3,979","false","3,786","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-05-20","Texas","3,758","3,954","false","3,766","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-05-27","Texas","3,631","3,936","false","3,756","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-06-03","Texas","3,649","3,929","false","3,745","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-06-10","Texas","3,598","3,909","false","3,727","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-06-17","Texas","3,689","3,904","false","3,719","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-06-24","Texas","3,714","3,890","false","3,714","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-07-01","Texas","3,607","3,884","false","3,707","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-07-08","Texas","3,689","3,870","false","3,693","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-07-15","Texas","3,397","3,867","false","3,684","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-07-22","Texas","3,510","3,862","false","3,683","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-07-29","Texas","3,657","3,858","false","3,673","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-08-05","Texas","3,682","3,846","false","3,665","17","33,158","0.46384937783","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-08-12","Texas","3,615","3,837","false","3,662","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-08-19","Texas","3,516","3,835","false","3,657","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-08-26","Texas","3,659","3,830","false","3,657","2","33,158","0.05469267225","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-09-02","Texas","3,627","3,843","false","3,660","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-09-09","Texas","3,669","3,838","false","3,662","7","33,158","0.1911575484","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-09-16","Texas","3,693","3,844","false","3,669","24","33,158","0.65406359744","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-09-23","Texas","3,624","3,859","false","3,678","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-09-30","Texas","3,624","3,870","false","3,688","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-10-07","Texas","3,774","3,896","false","3,703","71","33,158","1.91748014096","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-10-14","Texas","3,825","3,905","false","3,716","109","33,158","2.93328033708","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-10-21","Texas","3,815","3,934","false","3,742","73","33,158","1.95080457823","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-10-28","Texas","3,870","3,965","false","3,770","100","33,158","2.65253793041","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-11-04","Texas","4,015","4,013","true","3,808","207","33,158","5.43593271885","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-11-11","Texas","3,863","4,089","false","3,858","5","33,158","0.1296135835","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-11-18","Texas","3,832","4,133","false","3,900","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-11-25","Texas","3,898","4,183","false","3,941","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-12-02","Texas","3,982","4,212","false","3,977","5","33,158","0.12570759673","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-12-09","Texas","3,995","4,269","false","4,035","0","33,158","0","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-12-16","Texas","4,110","4,291","false","4,067","43","33,158","1.05725285558","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-12-23","Texas","4,620","4,324","true","4,107","513","33,158","12.49192163238","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2017-12-30","Texas","4,413","4,376","true","4,157","256","33,158","6.15837956951","2017","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-01-06","Texas","5,069","4,393","true","4,184","885","33,158","21.15405760601","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-01-13","Texas","5,100","4,395","true","4,200","900","33,158","21.43004106254","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-01-20","Texas","4,986","4,400","true","4,213","773","33,158","18.34996478797","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-01-27","Texas","4,711","4,408","true","4,220","491","33,158","11.63461371577","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-02-03","Texas","4,563","4,404","true","4,214","349","33,158","8.28164666591","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-02-10","Texas","4,457","4,393","true","4,202","255","33,158","6.06878593674","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-02-17","Texas","4,369","4,357","true","4,175","194","33,158","4.64656067609","2018","Predicted (weighted)","All causes, excluding COVID-19",,
"2018-02-24","Texas","4,136","4,335","false","4,145","0","33,158","0","2018","Predicted (weighted)","All causes, excluding COVID-19",,
